Id,Titel,Nummer,Toevoeging,HoogsteVolgnummer,Kamer,Verwijderd
b40178b6-8f8a-40c5-8ff9-cbe0efa2a120,"Initiatiefnota van de leden Van der Steur, Recourt en Berndsen over partneralimentatie 
",33312.0,,2.0,Tweede Kamer,False
adc6b5a0-0737-458a-8d88-cbf07b568ee9,Wijziging van de begrotingsstaat van het Nationaal Groeifonds (XIX) voor het jaar 2022 (wijziging samenhangende met de Voorjaarsnota),36120.0,XIX,3.0,Tweede Kamer,False
be5b7b56-d3f7-4ff4-a760-cbf69b46f83a,Subsidiariteitstoets van het voorstel voor een kaderbesluit over het recht op interpretatie en vertaling tijdens strafzaken ,32010.0,,4.0,Tweede Kamer,False
87ec172f-162d-405c-8a28-cbf746da55af,"Verdrag tussen het Koninkrijk der Nederlanden, ten behoeve van de Nederlandse Antillen, en Bermuda (zoals gemachtigd door de Regering van het Verenigd Koninkrijk van Groot-Brittannië en Noord-Ierland) inzake de uitwisseling van informatie betreffende belastingen, met Protocol; Hamilton, 28 september 2009",34134.0,(R2046),2.0,Eerste Kamer en Tweede Kamer,False
7abc2597-3390-40d5-aec8-cbfd6e6c1a18,Wijziging van de Participatiewet en enige andere wetten in verband met het opheffen van discriminatoir onderscheid tussen bloedverwanten in de tweede graad en anderen die een gezamenlijke huishouding voeren waarbij sprake is van zorgbehoefte,35174.0,,10.0,Tweede Kamer,False
f08622b9-e439-46fa-bc0f-cbffc5df76d0,"Vaststelling van de begrotingsstaten van Landbouw, Natuur en Voedselkwaliteit (XIV) voor het jaar 2011",32500.0,XIV,23.0,Tweede Kamer,False
5afdf4f6-4775-4922-8bce-cc1ff4dbcc80,Vaststelling van de begrotingsstaat van het Huis der Koningin (I) voor het jaar 2008,31200.0,I,12.0,Tweede Kamer,False
815ab714-0886-4bd8-a9ee-cc40dcd20e6a,Wijziging van de begrotingsstaten van het Ministerie van Economische Zaken (XIII) en het Diergezondheidsfonds (F) voor het jaar 2017 (wijziging samenhangende met de Najaarsnota),34845.0,XIII,3.0,Tweede Kamer,False
f9b501ab-592c-46bc-83b4-cc4b58e83daa,Wijziging van de begrotingsstaat van Koninkrijksrelaties (IV) voor het jaar 2013 (wijziging samenhangende met de Voorjaarsnota),33640.0,IV,4.0,Tweede Kamer,False
e9f28064-ff8f-4071-b9c5-cc56781b9fa1,Rapportage uitspraken van het Europees Hof voor de Rechten van de Mens,30481.0,,10.0,Tweede Kamer,False
9a719d90-09ed-4e2f-b519-cc5a2ce95644,Rechtsbijstand,31753.0,,313.0,Tweede Kamer,False
f7fa8726-7afa-497d-b7d8-cc732c2c5442,Arbeidsomstandigheden,25883.0,,540.0,Tweede Kamer,False
ff391961-dfc0-4860-a464-cc742c14af64,Jaarverslag en slotwet Ministerie van Financiën en Nationale Schuld 2016 ,34725.0,IX,10.0,Tweede Kamer,False
ede91e0b-e5a9-4c33-8ee3-cc80dd2b293c,"Verdrag inzake luchtvervoer tussen het Koninkrijk der Nederlanden, ten behoeve van Curaçao, en de Portugese Republiek; Lissabon, 25 juni 2019",35314.0,(R2136),2.0,Eerste Kamer en Tweede Kamer,False
35b1211b-eaf8-41aa-a108-ccadb0431eca,"Overeenkomst tussen de Europese Gemeenschap en haar lidstaten, enerzijds, en de Republiek Zuid-Afrika, anderzijds, tot wijziging van de Overeenkomst inzake handel, ontwikkeling en samenwerking; Kleinmond, 11 september 2009    ",32564.0,,1.0,Eerste Kamer en Tweede Kamer,False
caae5e64-133e-4ba3-865f-ccb846b5a349,"Vaststelling van de begrotingsstaat van de overige Hoge Colleges van Staat, Kabinetten van de Gouverneurs en de Kiesraad (IIB) voor het jaar 2023",36200.0,IIB,6.0,Tweede Kamer,False
c919447a-e191-42ef-b33d-ccba98cf1007,Voorstel van wet van het lid Arib tot instelling van een Kinderombudsman,28102.0,,6.0,Tweede Kamer,False
d26a97a7-af6f-4b0b-affe-ccc723f9117d,"Aanpassing van een aantal OCW-wetten voor Bonaire, Sint Eustatius en Saba voornamelijk in verband met wijzigingen in de equivalente onderwijswetten voor Europees Nederland (Aanpassingswet OCW-wetten BES)",33645.0,,7.0,Tweede Kamer,False
0963adbb-48f2-4394-a54e-ccd0f72c8b8a,Interpellatie-Van Nispen over het niet uitvoeren van een aangenomen motie over een verbod op gokreclames,36029.0,,3.0,Tweede Kamer,False
01735837-5350-4844-82da-ccd42f574d44,Subsidiariteitstoets Europees voorstel erfenissen en testamenten,32184.0,,5.0,Tweede Kamer,False
45323c9b-8c1a-41ec-b82b-ccd4cb940ed0,"Wijziging van de Wet luchtvaart ter implementatie van Verordening (EG) nr. 1794/2006  tot vaststelling van een gemeenschappelijk heffingenstelsel voor luchtvaartnavigatiediensten (PbEU L 341)
",31856.0,,7.0,Tweede Kamer,False
ffca5edf-32d0-4335-a36c-ccd741a75069,Verdere behandeling van aanhangige stukken,36770.0,,41.0,Tweede Kamer,False
877ed1ee-8b58-4132-a138-cce085f21d82,"Voorstel van wet van de leden Ypma, Voordewind en Rog houdende wijziging van de Wet op het primair onderwijs en de Wet op de expertisecentra ten einde levensbeschouwelijk onderwijs en godsdienstonderwijs op openbare scholen te bekostigen",34246.0,,17.0,Tweede Kamer,False
a53d9ab7-37ed-4508-9e87-cce4d73bcf96,Regels omtrent de overheidszorg op het gebied van meteorologie en seismologie (Wet taken meteorologie en seismologie),33802.0,,26.0,Tweede Kamer,False
54b97906-0c70-4494-b794-cce51c6937c2,Wijziging van de begrotingsstaten van het Ministerie van Sociale Zaken en Werkgelegenheid (XV) voor het jaar 2011 (wijziging samenhangende met de Voorjaarsnota),32780.0,XV,3.0,Tweede Kamer,False
a8ac7bcb-036f-41e5-9e90-cced22a40be5,Uitgavenbeheersing in de zorg,33060.0,,9.0,Tweede Kamer,False
3702d0ee-4161-48c3-aa61-ccf29fb77270,Initiatiefnota van de leden Oosenbrug en Nijboer over de financiële sector en big data,34616.0,,5.0,Tweede Kamer,False
bbebcc94-b955-4b95-96e2-ccf533aa54cc,"Verslag van een werkbezoek aan België door een delegatie van de commissie Europese Zaken 
",32530.0,,1.0,Tweede Kamer,False
20aca64c-942d-4b4d-b1e6-ccfd05d479d0,Wijziging van de Wet publieke gezondheid in verband met uitbreiding van de tijdelijke regels om de inzet van coronatoegangsbewijzen te verbreden naar personen die arbeid verrichten en bezoekers (Tijdelijke wet verbreding inzet coronatoegangsbewijzen),35971.0,,15.0,Tweede Kamer,False
26c29f11-defb-4cb9-84e6-cd061179d8e4,"Hoger Onderwijs-, Onderzoek- en Wetenschapsbeleid",31288.0,,1222.0,Tweede Kamer,False
ee59f754-3b8b-4c9e-9d5c-cd0b5bcf8aa6,Wijziging van de artikelen 8 en 89 van de Postwet 2009,32722.0,,11.0,Tweede Kamer,False
d8b076b3-f02e-485f-af6d-cd0d1bb27e99,Wijziging van de begrotingsstaten van het Ministerie van Infrastructuur en Waterstaat (XII) voor het jaar 2024 (wijziging samenhangende met Miljoenennota),36613.0,XII,3.0,Tweede Kamer,False
e1296307-49e0-4394-a846-cd0f5e69d800,Toekomstvisie agrarische sector,30252.0,,211.0,Tweede Kamer,False
3003120c-9cf4-4426-86c3-cd1cc3a7bb82,"Wijziging van de Wet op het financieel toezicht ter implementatie van richtlijn nr. 2014/91/EU van het Europees Parlement en de Raad van 23 juli 2014 tot wijziging van de richtlijn 2009/65/EG tot coördinatie van de wettelijke en bestuursrechtelijke bepalingen betreffende bepaalde instellingen voor collectieve belegging in effecten (icbe’s) wat bewaartaken, beloningsbeleid en sancties betreft (PbEU 2014, L 257) (Implementatiewet wijziging richtlijn icbe’s)",34322.0,,6.0,Tweede Kamer,False
c20bec08-871d-4847-a2bf-cd2fd899db15,"Verdrag tussen het Koninkrijk der Nederlanden en de Republiek Kroatië inzake privileges en immuniteiten voor verbindingsofficieren die door de Republiek Kroatië bij Europol te ’s-Gravenhage gedetacheerd worden; Zagreb, 20 februari 2008   ",31587.0,,1.0,Tweede Kamer,False
e9e62a21-2340-4e65-b361-cd308491fbbc,Wijziging van artikel 18b van de Wet minimumloon en minimumvakantiebijslag in verband met het verduidelijken van het rechtsvermoeden van werkgeverschap,32896.0,,8.0,Tweede Kamer,False
6a2468b7-3916-4e50-873c-cd346789b071,Wijziging van de Wet uitfasering pensioen in eigen beheer en overige fiscale pensioenmaatregelen,34662.0,,5.0,Tweede Kamer,False
273c23fe-9870-4179-b8d9-cd41976d515b,Wijziging van de begrotingsstaten van het Ministerie van Economische Zaken (XIII) voor het jaar 2008 (wijziging samenhangende met de Najaarsnota),31792.0,XIII,3.0,Tweede Kamer,False
16c3c7fe-4226-4940-b2cb-cd4e3e626f44,Belastingen als beleidsinstrument,26452.0,,9.0,Tweede Kamer,False
e3892b7c-b779-4519-b010-cd4edbf55222,EU-mededeling: Stappenplan voor efficiënt hulpbronnengebruik in Europa COM(2011)571,33072.0,,-1.0,Tweede Kamer,False
1443eb3e-1b8e-4e81-b2dd-cd53cc092e9f,Wijziging van de Kieswet in verband met het stellen van regels ten behoeve van het houden van een verkiezing ten tijde van een epidemie en enkele andere zaken (Epidemieafdeling Kieswet),36554.0,,7.0,Tweede Kamer,False
12c1e7e4-e8d4-45bd-a6b2-cd555712d664,Wijziging van de Wet op de huurtoeslag (uitvoeringstechnische wijzigingen),31446.0,,29.0,Tweede Kamer,False
112f0580-8f08-47c6-a54d-cd58adf2157e,Slotwet en jaarverslag Ministerie van Buitenlandse Zaken 2009 ,32360.0,V,6.0,Tweede Kamer,False
e397418b-99ee-4d5e-b8e0-cd5a34404329,Wijziging van de Paspoortwet in verband met het herinrichten van de reisdocumentenadministratie,31324.0,(R1844),23.0,Tweede Kamer,False
26378d24-e770-4df6-98ea-cd61a9b1a47a,"Verdrag tussen het Koninkrijk der Nederlanden en het Koninkrijk Marokko betreffende de status van strijdkrachten; Rabat, 21 mei 2013",33737.0,,1.0,Tweede Kamer,False
54878108-3286-42d4-a0d1-cd68140951ea,Wijziging van de Wet inkomstenbelasting 2001 met het oog op afschaffing van de fiscale aftrek van scholingsuitgaven (Wet afschaffing fiscale aftrek scholingsuitgaven),35306.0,,10.0,Tweede Kamer,False
6559856d-8f6f-4a40-b3b5-cd68a449e764,Wijziging van de begrotingsstaat van het Ministerie van Buitenlandse Zaken (V) voor het jaar 2025 (wijziging samenhangende met de Miljoenennota),36820.0,V,3.0,Tweede Kamer,False
7b296b0c-d604-4e8b-98c5-cd77d4c91693,Wijziging van de begrotingsstaten van het Ministerie van Sociale Zaken en Werkgelegenheid (XV) voor het jaar 2013 (wijziging samenhangende met de Voorjaarsnota),33640.0,XV,4.0,Tweede Kamer,False
f2257ddb-2dab-479a-bb9a-cd85e75a7bb8,Wijziging van de begrotingsstaten van Koninkrijksrelaties (IV) en het BES fonds (H) voor het jaar 2020 (wijziging samenhangende met de Najaarsnota),35650.0,IV,3.0,Tweede Kamer,False
cccfb0d7-9097-4a62-b134-cd89112cc195,Wijziging van de Wet educatie en beroepsonderwijs in verband met het invoeren van een locatiecode,33096.0,,5.0,Tweede Kamer,False
ef5db98a-bc9c-4c07-873f-cd8a5789ea08,Wijziging van de Mediawet 2008 in verband met het invoeren van een investeringsverplichting ten behoeve van Nederlands cultureel audiovisueel product,36176.0,,42.0,Tweede Kamer,False
da2e05de-1a7e-464c-822f-cd8cc911eac7,"Interparlementaire conferentie inzake de rol van nationale parlementen in een meer geïntegreerd financieel, budgettair en economisch beleidskader",33594.0,,1.0,Eerste Kamer en Tweede Kamer,False
88a4a8bb-4f6e-4fa4-a85c-cd8f621ae645,Vaststelling van de begrotingsstaat van het Deltafonds voor het jaar 2016,34300.0,J,32.0,Tweede Kamer,False
2b2e14e8-fffe-483f-83be-cd9aab5e9622,Wijziging van de Wet op de internationale bijstandsverlening bij de heffing van belastingen in verband met de automatische uitwisseling van inlichtingen over grensoverschrijdende rulings en verrekenprijsafspraken (Wet uitwisseling inlichtingen over rulings),34527.0,,5.0,Tweede Kamer,False
f5bd4943-8050-4d9a-9a35-cda0e1726f12,Wijziging van de Postwet 2009 ter invoering van ex ante toezicht op een postvervoerbedrijf met aanmerkelijke marktmacht ,33501.0,,16.0,Tweede Kamer,False
f68556c2-4ab1-4a2b-bea1-cda322255671,,,,,,True
0916a750-c838-4019-b176-cdacef0b5570,Wijziging van de Wet werk en bijstand en enige andere wetten in verband met het verstrekken  van een koopkrachttegemoetkoming aan lage inkomens (Wet koopkrachttegemoetkoming lage inkomens),33932.0,,12.0,Tweede Kamer,False
e8893c59-b9c1-47ca-b553-cdb7ee250c9e,"Wijziging van de begrotingsstaat van het Ministerie van Onderwijs, Cultuur en Wetenschap (VIII) voor het jaar 2015 (Incidentele suppletoire begroting inzake verwerving kunstwerk)",34285.0,,5.0,Tweede Kamer,False
6c6ce620-c120-45d3-8794-cdd6666f4d7a,Voortgang Natura 2000,32670.0,,210.0,Tweede Kamer,False
ba737779-a47e-4098-ac6c-cdda7f628a21,Regels aangaande een tijdelijke uitwisseling van persoonsgegevens ter identificering van de ouders die gedupeerd zijn als gevolg van problemen bij de uitvoering van de kinderopvangtoeslag en geconfronteerd zijn met uithuisplaatsing van kinderen (Tijdelijke wet uitwisseling persoonsgegevens UHP KOT),36275.0,,22.0,Tweede Kamer,False
73710d91-d884-4923-b230-cdecee79194c,EU-voorstel: Voorstel voor Richtlijn om de consument voor te bereiden op de groene transitie COM (2022) 143,36114.0,,-1.0,Eerste Kamer,False
a1e13c98-9a3e-4fc0-873f-cdf4f57aad14,Compensatiebeleid aanschaf defensiematerieel in het buitenland,26231.0,,36.0,Tweede Kamer,False
4fecdb73-a730-4f81-9f0e-cdf842b1eb59,Wijziging van de Remigratiewet (Heroverweging Remigratiewet),33085.0,,25.0,Tweede Kamer,False
4da828ad-d873-4914-920d-cdf9ebb2c976,Vaststelling van de begrotingsstaat van het Ministerie van Buitenlandse Zaken (V) voor het jaar 2020,35300.0,V,74.0,Tweede Kamer,False
45bc8fe5-4c49-4c40-b4dd-ce0a16844cb6,Tunnelveiligheid,29296.0,,55.0,Tweede Kamer,False
8e0477c0-506f-442d-8b13-ce0b017871fd,Wijziging van de Wet beveiliging netwerk- en informatiesystemen in verband met de uitbreiding van de bevoegdheid van de Minister van Justitie en Veiligheid om dreigings- en incidentinformatie over de netwerk- en informatiesystemen van niet-vitale aanbieders te verstrekken aan deze aanbieders en aan organisaties die objectief kenbaar tot taak hebben om andere organisaties of het publiek te informeren over dreigingen en incidenten ten behoeve van deze aanbieders,36084.0,,11.0,Tweede Kamer,False
0295e59c-1516-4dac-911f-ce1539abcc3b,Legionella,26442.0,,61.0,Tweede Kamer,False
dc5cdfca-33c8-49bf-bd95-ce21daaad144,Voorstel van wet van de leden Bamenga en Koops tot wijziging van de Algemene wet bestuursrecht en de Politiewet 2012 in verband met het wettelijk vastleggen van het verbod op etnisch profileren,36790.0,,3.0,Tweede Kamer,False
a27d07a8-a0b6-4f36-ac62-ce225dd7332b,Eergerelateerd geweld,30388.0,,55.0,Tweede Kamer,False
cfedcb47-9ac7-4a6b-9c53-ce4615c4a273,EU-voorstel: noodverordening versnelde inzet van hernieuwbare energie,36286.0,,-1.0,Eerste Kamer,False
f7728816-a17c-4012-9c2a-ce4c821d48c3,"Wijziging van de Arbeidstijdenwet in verband met de uitvoering van artikel 19, tweede lid, van verordening 561/2006/EG",32311.0,,5.0,Tweede Kamer,False
7bb962ab-35cf-41b3-9ba4-ce535cd663b7,"Wijziging van de begrotingsstaten van het Ministerie van Landbouw, Natuur en Voedselkwaliteit (XIV) voor het jaar 2009 (wijziging samenhangende met de Voorjaarsnota)",31965.0,XIV,3.0,Tweede Kamer,False
fc5ade5c-169c-4f2c-99c4-ce551b22540c,Jaarverslag en slotwet Ministerie van Binnenlandse Zaken en Koninkrijksrelaties 2021,36100.0,VII,8.0,Tweede Kamer,False
a6096959-a594-4310-b683-ce5a82dc29b1,EU-voorstel: Commissiemededeling: Een renovatiegolf voor Europa COM (2020) 662,35699.0,,-1.0,Eerste Kamer,False
9952b7bd-9517-4e00-8124-ce60a897f601,Nieuwe regels voor een basisregistratie personen (Wet basisregistratie personen) ,33219.0,,31.0,Tweede Kamer,False
bee629cb-ae36-4ef8-9922-ce61bcaa2751,Uitvoering van verordening (EG) nr.861/2007 van het Europees Parlement en de Raad van de Europese Unie van 11 juli 2007 tot vaststelling van een Europese procedure voor geringe vorderingen (Pb EU L199) (Uitvoeringswet verordening Europese procedure voor geringe vorderingen),31596.0,,7.0,Tweede Kamer,False
1dd6c775-d4a8-4313-867f-ce665eac1d7f,"Tweede Protocol tot wijziging van de Overeenkomst tussen de Regering van het Koninkrijk der Nederlanden en de Regering van Maleisië tot het vermijden van dubbele belasting en het voorkomen van het ontgaan van belasting met betrekking tot belastingen naar het inkomen, zoals gewijzigd bij Protocol; ’s Gravenhage, 4 december 2009   ",32497.0,,2.0,Tweede Kamer,False
01fe51b8-6ce9-4ad7-8d56-ce6ca887053f,Jaarverslag en slotwet Provinciefonds 2008,31924.0,C,6.0,Tweede Kamer,False
c8ebf54b-2a9a-4800-ae8d-ce7d1b1fdc70,"Jaarverslag en slotwet Ministerie van Algemene Zaken, het Kabinet van de Koning en de Commissie van Toezicht betreffende de Inlichtingen- en Veiligheidsdiensten 2017",34950.0,III,6.0,Tweede Kamer,False
2dd07c86-cbfd-443e-9823-ce831e3aa0aa,"Samenwerkingsovereenkomst tussen de Europese Gemeenschap en haar lidstaten, enerzijds, en het Koninkrijk Marokko, anderzijds, betreffende een civiel mondiaal satellietnavigatiesysteem (Civil Global Navigation Satellite System)(GNSS); Brussel, 12 december 2006 ",31849.0,,1.0,Eerste Kamer en Tweede Kamer,False
eddd5a1f-ee96-4b24-b3f2-ce8d4abc5cdd,"Wijziging van de begrotingsstaten van het Ministerie van Landbouw, Natuur en Voedselkwaliteit (XIV) en het Diergezondheidsfonds (F) voor het jaar 2019 (wijziging samenhangende met de Voorjaarsnota)",35210.0,XIV,3.0,Tweede Kamer,False
83cf913f-ffc9-42b7-b888-ceb4b6ade150,"Wijziging van de begrotingsstaat van het Ministerie van Onderwijs, Cultuur en Wetenschap (VIII) voor het jaar 2022 (Zevende incidentele suppletoire begroting inzake Werk aan Uitvoering, Oekraïne en Herdenkingsjaar Slavernijverleden)",36165.0,,4.0,Tweede Kamer,False
0f16e338-b7aa-42b1-8468-cec1e058e9ab,"Verdrag tussen het Koninkrijk der Nederlanden, ten behoeve van Aruba, en de Regering van de Caymaneilanden zoals gemachtigd krachtens de volmacht van 1 september 2009 van het Verenigd Koninkrijk van Groot-Brittannië en Noord-Ierland inzake de uitwisseling van informatie betreffende belastingen, met Protocol; Grand Cayman, 20 april 2010",32908.0,(R1968),1.0,Eerste Kamer en Tweede Kamer,False
7965ac45-bfdb-402d-8057-cec44b2d2021,Wijziging van de Wet op de rechterlijke organisatie in verband met de implementatie van Besluit 2009/426/JBZ van 16 december 2008 inzake het versterken van Eurojust en tot wijziging van Besluit 2002/187/JBZ van 28 februari 2002 betreffende de oprichting van Eurojust teneinde de strijd tegen ernstige vormen van criminaliteit te versterken ,33036.0,,6.0,Tweede Kamer,False
23526a19-36fc-40e9-bfcd-cec878ad27e7,"Verdrag tussen het Koninkrijk der Nederlanden en de Republiek Moldavië inzake wederzijdse administratieve bijstand in douanezaken (met Bijlage); Chisinau, 19 juni 2006, en de notawisseling houdende een verdrag ter uitbreiding tot Aruba, Curaçao en Sint Maarten van het Verdrag tussen het Koninkrijk der Nederlanden en de Republiek Moldavië; Chisinau, 29 augustus 2019 ",35343.0,(R2140),2.0,Eerste Kamer en Tweede Kamer,False
179fae53-ff46-4c2a-a168-cecbe4523fa8,"Protocol tot wijziging van het Verdrag betreffende een Europees voertuig- en rijbewijsinformatiesysteem (EUCARIS); Luxemburg, 8 juni 2017",34804.0,,1.0,Eerste Kamer en Tweede Kamer,False
89057697-3197-4920-9046-cee09a0d55fb,Zuiderzeelijn,27658.0,,45.0,Tweede Kamer,False
154553ad-2519-4dbb-9905-cee1bc8b77e9,Vaststelling van de begrotingsstaten van het Ministerie van Sociale Zaken en Werkgelegenheid (XV) voor het jaar 2010,32123.0,XV,67.0,Tweede Kamer,False
587a3dea-2d6c-4e3b-b3fa-cf071ab5e657,Initiatiefnota van het lid Van Klaveren over het verlies van de ANBI-status bij het faciliteren van geweldspredikers,34259.0,,2.0,Tweede Kamer,False
37322424-25e0-48f0-9674-cf0ea5ae1d08,"Aanpassing van het Wetboek van Burgerlijke Rechtsvordering in verband met de wijziging van het recht op  inzage, afschrift of uittreksel van bescheiden",33079.0,,7.0,Tweede Kamer,False
04e10e7b-0e5c-4193-89d4-cf1277b72eef,Wijziging van de begrotingsstaat van de Koning (I) voor het jaar 2019 (wijziging samenhangende met de Najaarsnota),35350.0,I,2.0,Tweede Kamer,False
ef2e7173-17e7-41fa-a6ce-cf19af256869,Fiscaal stelsel voor Caribisch Nederland,32893.0,,7.0,Tweede Kamer,False
a8701ea8-fb89-4579-ac33-cf2de468f6f8,Raad voor Economische en Financiële Zaken,21501.0,07,2145.0,Tweede Kamer,False
1d48820b-838e-448b-aed1-cf2fd5f66583,"Wijziging van onder meer de Wet op het primair onderwijs, de Wet op de expertisecentra, de Wet primair onderwijs BES, de Wet op het voortgezet onderwijs en enkele andere wetten vanwege de vereenvoudiging van de bekostiging van de scholen voor primair onderwijs en samenwerkingsverbanden",35605.0,,12.0,Tweede Kamer,False
bb0147b3-a45c-47af-bc91-cf3682a6a67b,Bestrijden witwassen en terrorismefinanciering,31477.0,,119.0,Tweede Kamer,False
cce803e9-4031-49a9-b829-cf3e50029075,Financieel jaarverslag van het Rijk 2021,36100.0,,26.0,Tweede Kamer,False
c470d4e0-383d-48db-973f-cf4a947f1baa,Verkiezingswaarneming,25223.0,,15.0,Tweede Kamer,False
fdb37d57-a68c-43c5-b671-cf4b67d5db99,Wijziging van de Wet gemeenschappelijke regelingen en enige andere wetten in verband met het versterken van de democratische legitimatie van gemeenschappelijke regelingen,35513.0,,14.0,Tweede Kamer,False
36b14707-e5e8-4f29-ae9a-cf5ef36d2740,"Afschaffing van de algemene tegemoetkoming voor chronisch zieken en gehandicapten, de compensatie voor het verplicht eigen risico, de fiscale aftrek van uitgaven voor specifieke zorgkosten en de tegemoetkoming specifieke zorgkosten en wijziging van de grondslag van de tegemoetkoming voor arbeidsongeschikten",33726.0,,27.0,Tweede Kamer,False
04166ea7-bd27-4450-b0f7-cf659a445000,Trajectnota/MER IJzeren Rijn,27737.0,,36.0,Tweede Kamer,False
dece23aa-2f44-40d3-a30e-cf66461dbe77,Wijziging van de begrotingsstaat van het Ministerie van Financiën (IXB) en de begrotingsstaat van Nationale Schuld (IXA) voor het jaar 2022 (wijziging samenhangende met de Voorjaarsnota),36120.0,IX,3.0,Tweede Kamer,False
a013a9d8-37f3-45be-8365-cf66cbdd9b5e,Wijziging van de Overgangswet nieuw Burgerlijk Wetboek en de Kadasterwet in verband met de inschrijving in de openbare registers van netwerken,31974.0,,7.0,Tweede Kamer,False
74c9c72e-aa13-46c2-803a-cf6afd84f8d7,"Wijziging van de Luchtvaartwet BES in verband met het introduceren van een passend regelgevingskader voor vluchten met onbemande luchtvaartuigen in de openbare lichamen Bonaire, Sint Eustatius en Saba (Wet onbemande luchtvaart BES)",36447.0,,6.0,Tweede Kamer,False
c9960d4d-dbbb-4b81-bf85-cf81c8d772bd,Wijziging van de Wet identificatie bij dienstverlening en de Wet melding ongebruikelijke transacties ter uitvoering van richtlijn nr. 2005/60/EG van het Europees Parlement en de Raad van de Europese Unie van 26 oktober 2005 tot voorkoming van het gebruik van het financiële stelsel voor het witwassen van geld en de financiering van terrorisme (PbEU L 309) en ter uitvoering van richtlijn nr. 2006/70 van de Commissie van de Europese Gemeenschappen van 1 augustus 2006 tot vaststelling van uitvoeringsmaatregelen van Richtlijn 2005/60/EG van het Europees Parlement en de Raad wat betreft de definitie van politiek prominente personen en wat betreft de technische criteria voor vereenvoudigde klantenonderzoeksprocedures en voor vrijstellingen op grond van occasionele of zeer beperkte financiële activiteiten (PbEU L 214),31237.0,,9.0,Tweede Kamer,False
cc27109d-e282-49b6-a315-cf894992cce6,"Wijziging van de Tabaks- en rookwarenwet, houdende regeling van nicotineproducten zonder tabak en nicotineapparaten",36403.0,,20.0,Tweede Kamer,False
96ad8287-64d5-4744-a246-cf92ff077304,Wijziging van enkele wetten op het terrein van de volksgezondheid in verband met het invoeren van de mogelijkheid tot het heffen van kostendekkende tarieven voor op grond van deze wetten verrichte werkzaamheden,33867.0,,5.0,Tweede Kamer,False
a9ce2bda-dcf8-48a0-907c-cf9356eff716,"Jaarverslag en slotwet Ministerie van Volksgezondheid, Welzijn en Sport 2021",36100.0,XVI,14.0,Tweede Kamer,False
1dfb3d36-a419-4816-a60e-cf9f34d9b82c,"Verdrag tussen het Koninkrijk der Nederlanden en de Republiek Madagaskar inzake luchtdiensten, met Bijlage; Antananarivo, 6 november 2008  ",31799.0,,1.0,Tweede Kamer,False
426523af-7100-4fd0-9572-cfa568566816,EU-voorstel: Verordening aanlegkosten breedbandnetwerken COM (2013) 147,33613.0,,8.0,Tweede Kamer,False
e282bdf1-5acf-4cab-8480-cfac49902261,Verslag van een werkbezoek aan Brussel door een delegatie van de vaste commissie voor Buitenlandse Handel en Ontwikkelingshulp,36778.0,,1.0,Tweede Kamer,False
054b2fe2-845d-4794-8a31-cfae207f39f3,Voorstel tot algehele herziening van het Reglement van Orde,35322.0,,51.0,Tweede Kamer,False
6f523bb9-296a-426a-86f5-cfbff64c4a6a,"Wijziging van het Wetboek van Strafrecht, het Wetboek van Strafvordering en de Wet op de economische delicten met het oog op het verbeteren van de mogelijkheden tot opsporing en vervolging, alsmede het voorkomen van faillissementsfraude (herziening strafbaarstelling faillissementsfraude)",33994.0,,9.0,Tweede Kamer,False
578990ae-6341-44e6-bf1f-cfdd77f38a1e,"Notawisseling houdende een verdrag tussen het Koninkrijk der Nederlanden en de Noord-Atlantische Verdragsorganisatie inzake de registratie van stagiairs; Brussel, 7 juni 2017",34744.0,,2.0,Eerste Kamer en Tweede Kamer,False
f2528d89-18a7-4e11-b1bc-cfe367ae3e63,Vaststelling van de begrotingsstaat van het Diergezondheidsfonds voor het jaar 2011,32500.0,F,4.0,Tweede Kamer,False
724d1ded-7c34-4203-b563-cfef8cb28958,Wijziging van enkele wetten op het terrein van het Ministerie van Sociale Zaken en Werkgelegenheid en het Ministerie van Justitie en Veiligheid en de introductie van bepalingen ter invoering van de tijdelijke mogelijkheid voor de rechter om de behandeling van faillissementsverzoeken aan te houden en andere verhaalsacties te schorsen en een schuldenaar een tijdelijk betalingsuitstel te verlenen in verband met de uitbraak van COVID-19 (Tijdelijke wet COVID-19 SZW en JenV),35557.0,,9.0,Tweede Kamer,False
222f4bc5-43e8-4af6-ba41-d00bcd2fc374,"Hulp, handel en investeringen",33625.0,,352.0,Tweede Kamer,False
c7a0a1cb-10e9-4f7c-8020-d0153700a4e2,Voorstel van wet van het lid De Roon tot wijziging van het Wetboek van Strafrecht houdende de invoering van minimumstraffen voor moord en doodslag,30659.0,,5.0,Tweede Kamer,False
