date,count
1986-11-26,14569
1986-11-27,7119
1986-12-01,19195
1986-12-02,6204
1986-12-03,7057
1986-12-04,13124
1986-12-08,18581
1986-12-09,13335
1986-12-10,11574
1986-12-11,11985
1986-12-15,25097
1986-12-16,24032
1986-12-17,12942
1986-12-18,11979
1986-12-22,1016
1986-12-23,11107
1987-01-13,545
1987-01-20,1312
1987-01-21,12448
1987-01-22,9969
1987-01-26,11357
1987-01-27,18941
1987-01-28,1938
1987-02-02,20044
1987-02-03,5151
1987-02-04,7325
1987-02-05,8790
1987-02-09,18828
1987-02-10,8750
1987-02-11,8367
1987-02-12,7488
1987-02-16,7222
1987-02-17,18343
1987-02-18,7713
1987-02-19,5809
1987-02-23,12840
1987-02-24,10108
1987-02-25,4892
1987-02-26,6916
1987-03-03,7287
1987-03-10,13487
1987-03-11,7311
1987-03-12,11528
1987-03-16,18065
1987-03-17,10106
1987-03-19,6995
1987-03-23,11325
1987-03-24,19836
1987-03-25,18202
1987-03-26,12847
1987-03-30,12044
1987-03-31,9803
1987-04-01,12057
1987-04-02,8512
1987-04-06,11638
1987-04-07,12064
1987-04-08,10478
1987-04-09,15804
1987-04-14,11123
1987-04-27,16150
1987-04-28,16149
1987-04-29,6740
1987-05-04,7011
1987-05-06,2152
1987-05-07,618
1987-05-11,22837
1987-05-12,15278
1987-05-13,9100
1987-05-14,6992
1987-05-18,9704
1987-05-19,14464
1987-05-20,16965
1987-05-21,5477
1987-05-25,6602
1987-05-26,19057
1987-05-27,7888
1987-06-01,10746
1987-06-02,10001
1987-06-03,14731
1987-06-04,12361
1987-06-09,9846
1987-06-10,10208
1987-06-11,10047
1987-06-15,17434
1987-06-16,20817
1987-06-17,6208
1987-06-18,11215
1987-06-22,19626
1987-06-23,10756
1987-06-24,14455
1987-06-25,13099
1987-06-29,15339
1987-06-30,14041
1987-07-01,16700
1987-07-02,8718
1987-07-07,10763
1987-09-01,9232
1987-09-02,5742
1987-09-03,6273
1987-09-07,17016
1987-09-08,10080
1987-09-09,15558
1987-09-10,11328
1987-09-14,9383
1987-09-15,2360
1987-09-16,5923
1987-09-17,5731
1987-09-21,6279
1987-09-22,1075
1987-09-29,1140
1987-10-05,10451
1987-10-06,12469
1987-10-07,8596
1987-10-08,12476
1987-10-13,8960
1987-10-14,9610
1987-10-15,15049
1987-10-20,10774
1987-10-21,13601
1987-10-22,7993
1987-10-26,4705
1987-10-27,9193
1987-10-28,14467
1987-10-29,8125
1987-11-02,5556
1987-11-03,4885
1987-11-04,9788
1987-11-05,5836
1987-11-09,5213
1987-11-10,5412
1987-11-11,7723
1987-11-12,3734
1987-11-16,23745
1987-11-17,17860
1987-11-18,22511
1987-11-19,9537
1987-11-23,18396
1987-11-24,18441
1987-11-25,9607
1987-11-26,2229
1987-11-30,19044
1987-12-01,14857
1987-12-02,14288
1987-12-03,12578
1987-12-07,25666
1987-12-08,7367
1987-12-09,14544
1987-12-10,13527
1987-12-14,21044
1987-12-15,17798
1987-12-16,25455
1987-12-17,10171
1987-12-22,11379
1988-01-12,1270
1988-01-19,8623
1988-01-20,11570
1988-01-21,2720
1988-01-25,14117
1988-01-26,5933
1988-01-27,9918
1988-01-28,9227
1988-02-01,19014
1988-02-02,10464
1988-02-03,6417
1988-02-04,6727
1988-02-08,24604
1988-02-09,13172
1988-02-10,14344
1988-02-11,13989
1988-02-23,11742
1988-02-24,12462
1988-02-25,13050
1988-02-27,2378
1988-02-29,12965
1988-03-01,15909
1988-03-02,5081
1988-03-03,10329
1988-03-07,19399
1988-03-08,12815
1988-03-09,14703
1988-03-10,3319
1988-03-14,6015
1988-03-15,14394
1988-03-16,8463
1988-03-17,7571
1988-03-21,14215
1988-03-22,20450
1988-03-23,8726
1988-03-24,469
1988-03-28,6691
1988-03-29,21433
1988-03-30,9279
1988-04-05,7569
1988-04-12,9799
1988-04-13,14094
1988-04-14,3271
1988-04-18,13336
1988-04-19,17865
1988-04-20,21297
1988-04-21,7006
1988-04-25,23201
1988-04-26,20315
1988-04-27,11703
1988-04-28,8697
1988-05-03,8831
1988-05-09,7551
1988-05-10,13800
1988-05-11,13332
1988-05-16,13320
1988-05-17,17748
1988-05-18,11805
1988-05-19,10394
1988-05-25,10953
1988-05-26,12298
1988-05-30,25278
1988-05-31,16998
1988-06-01,16612
1988-06-02,14164
1988-06-06,8242
1988-06-07,22296
1988-06-08,13760
1988-06-09,13129
1988-06-13,10867
1988-06-14,22031
1988-06-15,11388
1988-06-16,10597
1988-06-20,12938
1988-06-21,12531
1988-06-22,12663
1988-06-23,13342
1988-06-27,9643
1988-06-28,15894
1988-06-29,14689
1988-06-30,13070
1988-07-05,10980
1988-08-30,7144
1988-08-31,13318
1988-09-01,10651
1988-09-05,11581
1988-09-06,15123
1988-09-07,10505
1988-09-08,11162
1988-09-13,14176
1988-09-14,10104
1988-09-15,14207
1988-09-20,2063
1988-09-21,11796
1988-09-22,12690
1988-09-27,9796
1988-09-28,12615
1988-09-29,8266
1988-10-04,14374
1988-10-10,8340
1988-10-11,10164
1988-10-12,7966
1988-10-13,9601
1988-10-17,5356
1988-10-18,6065
1988-10-19,5475
1988-10-20,10483
1988-10-24,12115
1988-10-25,10697
1988-10-26,5267
1988-10-27,6391
1988-10-31,15318
1988-11-01,7849
1988-11-02,13457
1988-11-03,9298
1988-11-07,19490
1988-11-08,9072
1988-11-09,14923
1988-11-10,11203
1988-11-14,25349
1988-11-15,16715
1988-11-16,11363
1988-11-17,12473
1988-11-21,15020
1988-11-22,15812
1988-11-23,20268
1988-11-24,14677
1988-11-28,23207
1988-11-29,16746
1988-11-30,13861
1988-12-01,10575
1988-12-05,6095
1988-12-06,12358
1988-12-07,6053
1988-12-08,12727
1988-12-12,16918
1988-12-13,22954
1988-12-14,16573
1988-12-15,18656
1988-12-20,12327
1988-12-21,7682
1988-12-27,7246
1989-01-10,7092
1989-01-17,12438
1989-01-18,16884
1989-01-19,13297
1989-01-20,3822
1989-01-23,17600
1989-01-24,3376
1989-01-25,13252
1989-01-26,5177
1989-01-27,1542
1989-01-30,7902
1989-01-31,10662
1989-02-01,12627
1989-02-02,6388
1989-02-14,18170
1989-02-15,14645
1989-02-16,14308
1989-02-20,21458
1989-02-21,12672
1989-02-22,8626
1989-02-23,9118
1989-02-27,12329
1989-02-28,11429
1989-03-01,16606
1989-03-02,12933
1989-03-06,5416
1989-03-07,6159
1989-03-08,9495
1989-03-09,5432
1989-03-13,10545
1989-03-14,15026
1989-03-15,5400
1989-03-16,11110
1989-03-21,3533
1989-03-22,6015
1989-04-04,12922
1989-04-06,2929
1989-04-10,9688
1989-04-11,16888
1989-04-12,13672
1989-04-13,8433
1989-04-17,8610
1989-04-18,16006
1989-04-19,2357
1989-04-25,14079
1989-04-26,14299
1989-04-27,10737
1989-05-02,12697
1989-05-03,1639
1989-05-09,4196
1989-05-17,5371
1989-05-23,8549
1989-05-25,4254
1989-05-30,1704
1989-05-31,2165
1989-06-05,4271
1989-06-06,2279
1989-06-07,9437
1989-06-08,6727
1989-06-13,5933
1989-06-14,5309
1989-06-20,9189
1989-06-21,12965
1989-06-22,12541
1989-06-26,4522
1989-06-27,11240
1989-06-28,8995
1989-06-29,11201
1989-07-04,8260
1989-09-05,3956
1989-09-12,4538
1989-09-13,686
1989-09-14,774
1989-09-19,1504
1989-09-26,5053
1989-09-28,4354
1989-10-03,53
1989-10-04,3097
1989-10-05,4201
1989-10-10,9746
1989-10-11,7811
1989-10-18,304
1989-10-24,4244
1989-10-25,3032
1989-10-31,2505
1989-11-01,6183
1989-11-14,3511
1989-11-16,530
1989-11-21,2666
1989-11-22,12136
1989-11-27,3695
1989-11-28,10875
1989-11-29,9190
1989-11-30,10746
1989-12-04,18331
1989-12-05,550
1989-12-06,7495
1989-12-07,14272
1989-12-11,31119
1989-12-12,13324
1989-12-13,27206
1989-12-14,13548
1989-12-18,16563
1989-12-19,28476
1989-12-20,13441
1989-12-21,12149
1989-12-28,10307
1990-01-16,15719
1990-01-17,14614
1990-01-18,15019
1990-01-22,16835
1990-01-23,16585
1990-01-24,22961
1990-01-25,12207
1990-01-29,17070
1990-01-30,15666
1990-01-31,16490
1990-02-01,12797
1990-02-05,17265
1990-02-06,10245
1990-02-07,13654
1990-02-08,13758
1990-02-12,21795
1990-02-13,20119
1990-02-14,13583
1990-02-15,17083
1990-02-19,11849
1990-02-20,18688
1990-02-21,9863
1990-02-22,12571
1990-03-06,10216
1990-03-07,8106
1990-03-08,8747
1990-03-12,10354
1990-03-13,2146
1990-03-14,7889
1990-03-15,6546
1990-03-19,13177
1990-03-20,12806
1990-03-22,7438
1990-03-26,6298
1990-03-27,12235
1990-03-28,11081
1990-03-29,10180
1990-04-02,7394
1990-04-03,6709
1990-04-04,7647
1990-04-05,7310
1990-04-10,29
1990-04-24,14389
1990-04-25,24040
1990-04-26,7790
1990-05-01,9282
1990-05-02,19751
1990-05-03,4997
1990-05-07,5857
1990-05-08,20359
1990-05-09,11029
1990-05-10,4118
1990-05-14,11577
1990-05-15,14055
1990-05-16,13803
1990-05-17,9983
1990-05-21,6833
1990-05-22,21515
1990-05-23,167
1990-05-28,7245
1990-05-29,18459
1990-05-30,11409
1990-05-31,8848
1990-06-05,6102
1990-06-06,16195
1990-06-07,9939
1990-06-11,13528
1990-06-12,21470
1990-06-13,12874
1990-06-14,9595
1990-06-18,16960
1990-06-19,20386
1990-06-20,21153
1990-06-21,11726
1990-06-25,17883
1990-06-26,20049
1990-06-27,12360
1990-06-28,11676
1990-07-02,22668
1990-07-03,20337
1990-07-04,9731
1990-07-05,10206
1990-08-28,2820
1990-09-04,14086
1990-09-05,1653
1990-09-06,3899
1990-09-10,12329
1990-09-11,8180
1990-09-12,12174
1990-09-13,10253
1990-09-17,13280
1990-09-18,2104
1990-09-19,11520
1990-09-20,6620
1990-09-24,8845
1990-09-25,8898
1990-09-26,1163
1990-09-27,7956
1990-10-02,6418
1990-10-09,13112
1990-10-10,8828
1990-10-11,11761
1990-10-15,10398
1990-10-16,5357
1990-10-17,11571
1990-10-18,5603
1990-10-22,6069
1990-10-23,7983
1990-10-24,8811
1990-10-25,5491
1990-10-29,12772
1990-10-30,12042
1990-10-31,8484
1990-11-01,10985
1990-11-05,16405
1990-11-06,9387
1990-11-07,11122
1990-11-08,8435
1990-11-12,22783
1990-11-13,17040
1990-11-14,15552
1990-11-15,14011
1990-11-19,20552
1990-11-20,10472
1990-11-21,10059
1990-11-22,6506
1990-11-26,15492
1990-11-27,13116
1990-11-28,10425
1990-11-29,15973
1990-12-03,24975
1990-12-04,14718
1990-12-05,6065
1990-12-06,15591
1990-12-10,24978
1990-12-11,19353
1990-12-12,14519
1990-12-13,17197
1990-12-17,22646
1990-12-18,13055
1990-12-19,17585
1990-12-20,15039
1991-01-08,4761
1991-01-11,6848
1991-01-17,522
1991-01-22,3724
1991-01-23,5913
1991-01-24,4701
1991-01-28,18802
1991-01-29,4029
1991-01-30,5573
1991-01-31,10397
1991-02-04,25047
1991-02-05,5137
1991-02-06,5498
1991-02-07,5401
1991-02-19,14751
1991-02-20,6336
1991-02-21,8873
1991-02-26,7589
1991-02-27,17057
1991-02-28,6933
1991-03-01,9214
1991-03-04,11937
1991-03-05,13556
1991-03-07,4688
1991-03-11,24684
1991-03-12,17358
1991-03-13,4515
1991-03-14,8415
1991-03-18,21904
1991-03-19,18938
1991-03-20,9255
1991-03-21,4766
1991-03-26,11309
1991-04-09,14926
1991-04-10,13991
1991-04-11,8302
1991-04-15,11464
1991-04-16,16177
1991-04-17,9069
1991-04-18,7313
1991-04-22,5212
1991-04-23,22571
1991-04-24,23366
1991-04-25,7690
1991-05-01,8521
1991-05-02,7879
1991-05-06,12637
1991-05-07,17677
1991-05-08,17011
1991-05-13,9019
1991-05-14,15699
1991-05-15,9010
1991-05-16,7046
1991-05-21,8518
1991-05-22,5202
1991-05-23,4005
1991-05-27,3219
1991-05-28,28140
1991-05-29,14576
1991-05-30,13564
1991-06-03,16735
1991-06-04,20172
1991-06-05,11262
1991-06-06,13222
1991-06-10,25240
1991-06-11,9917
1991-06-12,15961
1991-06-13,9340
1991-06-17,16897
1991-06-18,11346
1991-06-19,16259
1991-06-20,14636
1991-06-24,12268
1991-06-25,22495
1991-06-26,16249
1991-06-27,16275
1991-07-02,13479
1991-08-27,8165
1991-08-28,12451
1991-08-29,14524
1991-09-02,8964
1991-09-03,9950
1991-09-04,13900
1991-09-05,9316
1991-09-09,14041
1991-09-10,12048
1991-09-11,10881
1991-09-12,9026
1991-09-16,15935
1991-09-17,2186
1991-09-18,11439
1991-09-19,10531
1991-09-24,5464
1991-09-25,8310
1991-09-26,12861
1991-10-08,14085
1991-10-09,9668
1991-10-10,10239
1991-10-14,13200
1991-10-15,3601
1991-10-16,7308
1991-10-17,1420
1991-10-21,6439
1991-10-22,8569
1991-10-23,14807
1991-10-24,13406
1991-10-28,23907
1991-10-29,10631
1991-10-30,11343
1991-10-31,9261
1991-11-04,11334
1991-11-05,10453
1991-11-06,11483
1991-11-07,13766
1991-11-11,18340
1991-11-12,17268
1991-11-13,15263
1991-11-14,8861
1991-11-18,5440
1991-11-19,23559
1991-11-20,11320
1991-11-21,12580
1991-11-25,24995
1991-11-26,17063
1991-11-27,23645
1991-11-28,11325
1991-12-02,9117
1991-12-03,13507
1991-12-04,9705
1991-12-05,5527
1991-12-09,24671
1991-12-10,25144
1991-12-11,15454
1991-12-12,12746
1991-12-16,22874
1991-12-17,23341
1991-12-18,26554
1991-12-19,13149
1992-01-21,7344
1992-01-22,7034
1992-01-23,2925
1992-01-27,13256
1992-01-28,11907
1992-01-29,8198
1992-01-30,10320
1992-02-03,23690
1992-02-04,14631
1992-02-05,10825
1992-02-06,7896
1992-02-10,19604
1992-02-11,12900
1992-02-12,7840
1992-02-13,6223
1992-02-17,12918
1992-02-18,10874
1992-02-19,11560
1992-02-20,11174
1992-02-24,10089
1992-02-25,14367
1992-02-26,11365
1992-02-27,9189
1992-03-10,10777
1992-03-11,8596
1992-03-12,6830
1992-03-16,15000
1992-03-17,12903
1992-03-18,7489
1992-03-19,1659
1992-03-24,23327
1992-03-25,10976
1992-03-26,9758
1992-03-30,11176
1992-03-31,20899
1992-04-01,12899
1992-04-02,14806
1992-04-06,20434
1992-04-07,23767
1992-04-08,21764
1992-04-09,12202
1992-04-14,16142
1992-04-28,468
1992-04-29,6954
1992-05-07,6085
1992-05-11,4985
1992-05-12,14467
1992-05-13,3903
1992-05-14,6185
1992-05-18,11933
1992-05-19,14996
1992-05-20,12289
1992-05-21,10585
1992-05-25,5651
1992-05-26,14577
1992-05-27,4379
1992-06-01,12944
1992-06-02,17323
1992-06-03,8310
1992-06-04,10421
1992-06-09,9500
1992-06-10,11687
1992-06-11,13405
1992-06-15,17607
1992-06-16,23770
1992-06-17,17606
1992-06-18,13925
1992-06-22,20413
1992-06-23,20093
1992-06-24,16549
1992-06-25,18232
1992-06-30,8144
1992-08-25,6461
1992-08-26,6829
1992-08-27,11479
1992-09-01,13926
1992-09-02,6621
1992-09-03,13229
1992-09-07,5058
1992-09-08,11748
1992-09-09,10663
1992-09-10,10403
1992-09-14,5912
1992-09-15,2333
1992-09-16,11405
1992-09-17,6583
1992-09-22,20214
1992-09-23,14619
1992-09-24,12596
1992-09-28,4902
1992-09-29,4050
1992-10-06,6189
1992-10-13,13343
1992-10-14,10968
1992-10-15,10576
1992-10-20,10351
1992-10-21,15959
1992-10-22,11956
1992-10-27,18901
1992-10-28,17122
1992-10-29,14205
1992-11-02,6628
1992-11-03,10701
1992-11-04,15898
1992-11-05,17841
1992-11-09,13652
1992-11-10,5686
1992-11-11,12800
1992-11-12,12523
1992-11-16,11989
1992-11-17,15842
1992-11-18,17827
1992-11-19,6826
1992-11-23,20619
1992-11-24,16998
1992-11-25,11070
1992-11-26,11502
1992-11-30,8253
1992-12-01,17718
1992-12-02,12891
1992-12-03,11228
1992-12-07,11868
1992-12-08,10424
1992-12-09,10070
1992-12-10,16748
1992-12-14,23627
1992-12-15,19255
1992-12-16,11404
1992-12-17,17679
1992-12-22,11626
1992-12-23,6993
1993-01-12,46
1993-01-19,8359
1993-01-20,6511
1993-01-26,9377
1993-01-27,11534
1993-01-28,12090
1993-02-02,20223
1993-02-03,9987
1993-02-08,5203
1993-02-09,25678
1993-02-10,10045
1993-02-11,11590
1993-02-15,11222
1993-02-16,17880
1993-02-17,8574
1993-02-18,4211
1993-02-23,6739
1993-03-02,6877
1993-03-03,3172
1993-03-09,26022
1993-03-10,8033
1993-03-11,12556
1993-03-16,22404
1993-03-17,9347
1993-03-18,8813
1993-03-23,18414
1993-03-24,8973
1993-03-25,10515
1993-03-30,17722
1993-03-31,11593
1993-04-01,12898
1993-04-06,10463
1993-04-20,23404
1993-04-21,12159
1993-04-22,6080
1993-04-27,21950
1993-04-28,10661
1993-05-04,2322
1993-05-06,15148
1993-05-11,22071
1993-05-12,14651
1993-05-13,8429
1993-05-17,7601
1993-05-18,8230
1993-05-19,9470
1993-05-25,19826
1993-05-26,12641
1993-05-27,3185
1993-06-01,21285
1993-06-02,15978
1993-06-07,8291
1993-06-08,11691
1993-06-09,15724
1993-06-10,12181
1993-06-14,4603
1993-06-15,9726
1993-06-16,10082
1993-06-17,13546
1993-06-21,4961
1993-06-22,13953
1993-06-23,15699
1993-06-24,14825
1993-06-28,8785
1993-06-29,22738
1993-06-30,24505
1993-07-01,18776
1993-07-06,5807
1993-08-31,10382
1993-09-01,12651
1993-09-02,12592
1993-09-07,10364
1993-09-08,10162
1993-09-09,3230
1993-09-14,10152
1993-09-15,5079
1993-09-16,11619
1993-09-20,6316
1993-09-21,2043
1993-09-22,7314
1993-09-23,10379
1993-09-28,20025
1993-09-29,12989
1993-09-30,12389
1993-10-04,7132
1993-10-05,15526
1993-10-06,13463
1993-10-07,13531
1993-10-11,16494
1993-10-12,17533
1993-10-13,13637
1993-10-14,14801
1993-10-18,11215
1993-10-19,12910
1993-10-20,13958
1993-10-21,14222
1993-10-25,13773
1993-10-26,19022
1993-10-27,14709
1993-10-28,14420
1993-11-01,13032
1993-11-02,13809
1993-11-03,15324
1993-11-04,13138
1993-11-08,9107
1993-11-09,18367
1993-11-10,13301
1993-11-11,11221
1993-11-15,12347
1993-11-16,14316
1993-11-17,22911
1993-11-18,4575
1993-11-22,15773
1993-11-23,18036
1993-11-24,16353
1993-11-25,14565
1993-11-29,13723
1993-11-30,20975
1993-12-01,18420
1993-12-02,14591
1993-12-06,8645
1993-12-07,20747
1993-12-08,12042
1993-12-09,10643
1993-12-13,18206
1993-12-14,29331
1993-12-15,19103
1993-12-16,15855
1993-12-20,16596
1993-12-21,27331
1993-12-22,26034
1994-01-18,2729
1994-01-24,7684
1994-01-25,14718
1994-01-26,13035
1994-01-27,13019
1994-02-01,20126
1994-02-02,8279
1994-02-03,12219
1994-02-07,9244
1994-02-08,24124
1994-02-09,12094
1994-02-10,8842
1994-02-16,12646
1994-02-17,14715
1994-02-21,7437
1994-02-22,18303
1994-02-23,10543
1994-02-24,8337
1994-02-28,13699
1994-03-01,14646
1994-03-03,12604
1994-03-07,9470
1994-03-08,20612
1994-03-09,8742
1994-03-10,12641
1994-03-14,12893
1994-03-15,18018
1994-03-16,7763
1994-03-17,9270
1994-03-21,11568
1994-03-22,17845
1994-03-23,12387
1994-03-24,15705
1994-03-29,13788
1994-04-07,15065
1994-04-11,5760
1994-04-12,22646
1994-04-13,13136
1994-04-14,6538
1994-04-19,11500
1994-04-20,4204
1994-04-26,11387
1994-04-27,8368
1994-05-10,4797
1994-05-16,1145
1994-05-17,4199
1994-05-18,331
1994-05-25,9138
1994-05-31,4972
1994-06-01,2770
1994-06-07,9242
1994-06-14,5289
1994-06-15,4203
1994-06-16,7628
1994-06-21,10992
1994-06-22,10118
1994-06-23,8539
1994-06-28,14474
1994-06-29,10583
1994-06-30,13527
1994-07-05,11821
1994-08-30,173
1994-08-31,10748
1994-09-01,10400
1994-09-06,6849
1994-09-07,5130
1994-09-08,9411
1994-09-13,7447
1994-09-14,10736
1994-09-15,989
1994-09-20,2061
1994-09-21,9299
1994-09-22,12955
1994-09-27,9237
1994-09-29,3883
1994-10-04,4715
1994-10-06,5483
1994-10-11,16132
1994-10-12,5265
1994-10-13,12265
1994-10-18,8118
1994-10-20,7755
1994-10-25,11421
1994-10-26,11531
1994-10-27,11644
1994-11-01,12344
1994-11-02,13641
1994-11-03,13311
1994-11-08,10217
1994-11-09,11546
1994-11-10,9977
1994-11-15,11977
1994-11-16,15979
1994-11-17,14873
1994-11-22,17652
1994-11-23,21946
1994-11-24,13083
1994-11-29,17506
1994-11-30,15582
1994-12-01,16388
1994-12-06,10330
1994-12-07,16644
1994-12-08,16945
1994-12-13,13900
1994-12-14,14983
1994-12-15,10600
1994-12-19,11283
1994-12-20,47514
1994-12-21,38712
1995-01-10,2836
1995-01-17,3840
1995-01-24,8167
1995-01-25,11734
1995-01-26,7644
1995-01-31,8830
1995-02-02,1686
1995-02-07,10733
1995-02-08,5552
1995-02-09,7223
1995-02-14,13241
1995-02-15,12363
1995-02-16,8942
1995-02-21,23426
1995-02-22,5479
1995-02-23,6209
1995-02-28,4167
1995-03-01,2752
1995-03-02,7967
1995-03-07,13299
1995-03-09,8598
1995-03-14,19648
1995-03-15,9008
1995-03-16,6061
1995-03-21,14059
1995-03-22,8107
1995-03-28,11935
1995-03-29,8147
1995-03-30,5716
1995-04-04,15084
1995-04-05,9337
1995-04-06,11267
1995-04-11,12293
1995-04-25,10586
1995-04-26,11502
1995-04-27,10461
1995-05-02,15187
1995-05-03,8167
1995-05-09,9510
1995-05-10,10565
1995-05-11,5491
1995-05-16,15916
1995-05-17,8479
1995-05-18,6365
1995-05-23,10730
1995-05-24,4397
1995-05-30,19004
1995-05-31,11334
1995-06-01,8037
1995-06-06,3033
1995-06-07,10760
1995-06-08,4052
1995-06-13,5955
1995-06-14,11226
1995-06-15,9739
1995-06-20,3865
1995-06-21,13474
1995-06-22,16630
1995-06-27,14074
1995-06-28,15858
1995-06-29,15146
1995-07-04,660
1995-08-29,7789
1995-08-30,8104
1995-08-31,3079
1995-09-05,10353
1995-09-06,11895
1995-09-07,7292
1995-09-12,17382
1995-09-19,6
1995-09-20,13326
1995-09-21,14574
1995-09-26,5947
1995-09-27,11172
1995-09-28,3149
1995-10-03,13325
1995-10-04,14733
1995-10-05,11294
1995-10-10,13369
1995-10-11,13600
1995-10-12,13818
1995-10-17,11952
1995-10-18,9782
1995-10-19,3827
1995-10-24,16939
1995-10-25,9991
1995-10-26,10091
1995-10-31,12759
1995-11-01,14662
1995-11-02,10047
1995-11-07,13596
1995-11-08,14026
1995-11-09,15321
1995-11-14,15992
1995-11-15,24113
1995-11-16,19223
1995-11-21,18798
1995-11-22,18030
1995-11-23,12819
1995-11-28,16881
1995-11-29,18940
1995-11-30,12262
1995-12-04,3357
1995-12-05,9677
1995-12-06,16991
1995-12-07,14665
1995-12-12,23984
1995-12-13,17797
1995-12-14,7196
1995-12-19,21210
1995-12-20,23169
1996-01-09,5088
1996-01-16,14272
1996-01-17,7562
1996-01-18,2407
1996-01-23,19707
1996-01-24,10267
1996-01-25,8764
1996-01-30,15483
1996-01-31,11630
1996-02-01,11257
1996-02-06,23498
1996-02-07,10875
1996-02-08,6468
1996-02-13,20254
1996-02-14,7456
1996-02-15,6548
1996-02-20,14602
1996-02-21,7989
1996-02-22,1754
1996-02-27,9146
1996-03-05,4902
1996-03-12,13970
1996-03-13,4667
1996-03-14,8895
1996-03-19,23460
1996-03-20,3774
1996-03-26,20919
1996-03-27,7384
1996-03-28,9048
1996-04-02,18724
1996-04-03,3916
1996-04-10,11050
1996-04-11,9145
1996-04-16,20520
1996-04-17,12155
1996-04-18,6572
1996-04-23,9406
1996-04-24,8253
1996-04-25,8738
1996-05-07,13807
1996-05-08,11841
1996-05-09,10100
1996-05-14,19747
1996-05-15,3955
1996-05-21,19398
1996-05-22,11820
1996-05-23,8038
1996-05-29,10601
1996-05-30,5718
1996-06-04,12150
1996-06-05,9177
1996-06-06,8554
1996-06-11,8615
1996-06-12,6130
1996-06-13,4709
1996-06-18,8973
1996-06-19,12116
1996-06-20,7567
1996-06-24,11119
1996-06-25,21727
1996-06-26,17582
1996-06-27,12748
1996-07-01,4116
1996-07-02,12428
1996-08-27,7211
1996-08-28,8648
1996-08-29,2879
1996-09-03,19769
1996-09-04,8267
1996-09-05,9221
1996-09-10,11636
1996-09-11,2530
1996-09-12,5973
1996-09-17,67
1996-09-18,12185
1996-09-19,13809
1996-09-24,16913
1996-09-26,5952
1996-10-01,12543
1996-10-02,10209
1996-10-03,3827
1996-10-08,27820
1996-10-09,15010
1996-10-10,9407
1996-10-15,14109
1996-10-16,12568
1996-10-17,14767
1996-10-22,8370
1996-10-23,13645
1996-10-24,14756
1996-10-29,11200
1996-10-30,14973
1996-10-31,14364
1996-11-05,10767
1996-11-06,17410
1996-11-07,16864
1996-11-12,12480
1996-11-13,12690
1996-11-14,16717
1996-11-19,16600
1996-11-20,20419
1996-11-26,23177
1996-11-27,15118
1996-11-28,6001
1996-12-03,9067
1996-12-04,12833
1996-12-05,7362
1996-12-10,21064
1996-12-11,21189
1996-12-12,13591
1996-12-17,15008
1996-12-18,8481
1996-12-19,7669
1997-01-14,5770
1997-01-21,20299
1997-01-22,10852
1997-01-23,3818
1997-01-28,7950
1997-01-29,10098
1997-01-30,9786
1997-02-04,5096
1997-02-05,10490
1997-02-06,2198
1997-02-11,1794
1997-02-18,20135
1997-02-19,9651
1997-02-20,8333
1997-02-25,16521
1997-02-26,6392
1997-02-27,9564
1997-03-04,17101
1997-03-05,11042
1997-03-06,6038
1997-03-11,22678
1997-03-12,9862
1997-03-13,9392
1997-03-18,17830
1997-03-19,10909
1997-03-20,8065
1997-03-25,10190
1997-04-08,19926
1997-04-09,11679
1997-04-10,9099
1997-04-15,21781
1997-04-16,9576
1997-04-17,7367
1997-04-22,19292
1997-04-23,7931
1997-04-24,9941
1997-04-29,14927
1997-05-01,5125
1997-05-06,5961
1997-05-07,5992
1997-05-13,22318
1997-05-14,7378
1997-05-15,11324
1997-05-20,7302
1997-05-21,9743
1997-05-22,13345
1997-05-27,9570
1997-05-28,12993
1997-05-29,9776
1997-06-03,22453
1997-06-04,8727
1997-06-05,9814
1997-06-10,9863
1997-06-11,15213
1997-06-12,9303
1997-06-17,14610
1997-06-18,9755
1997-06-19,12947
1997-06-24,15653
1997-06-25,14571
1997-06-26,20181
1997-06-30,6438
1997-07-01,10680
1997-08-26,9335
1997-08-27,9387
1997-08-28,9106
1997-09-02,19182
1997-09-03,12478
1997-09-04,11637
1997-09-09,4619
1997-09-10,5020
1997-09-16,84
1997-09-17,14323
1997-09-18,14276
1997-09-23,8037
1997-09-24,12951
1997-09-25,4698
1997-09-30,9517
1997-10-01,13293
1997-10-02,15150
1997-10-07,10766
1997-10-09,10503
1997-10-21,15604
1997-10-22,10896
1997-10-23,13972
1997-10-28,7675
1997-10-29,15013
1997-10-30,12706
1997-11-04,11557
1997-11-05,13224
1997-11-06,13527
1997-11-11,19623
1997-11-12,14516
1997-11-13,13775
1997-11-18,16584
1997-11-19,21132
1997-11-20,11840
1997-11-21,15747
1997-11-25,23154
1997-11-26,17939
1997-11-27,15611
1997-12-02,12769
1997-12-03,13131
1997-12-04,13465
1997-12-09,20304
1997-12-10,12779
1997-12-11,12029
1997-12-15,5836
1997-12-16,16163
1997-12-17,16076
1997-12-18,13468
1997-12-22,5709
1997-12-23,10712
1998-01-13,12613
1998-01-14,10994
1998-01-15,10188
1998-01-20,19850
1998-01-21,9652
1998-01-22,6717
1998-01-27,11208
1998-01-28,11863
1998-01-29,8671
1998-02-03,15637
1998-02-04,11857
1998-02-05,5663
